timestamp	type	area	confidence	timestamp_gps	lat	lon
2025-04-12 14:59:15	face	55913	0.91	2025-04-12 14:59:14	42.09723916666667	12.464275333333333
2025-04-12 14:59:15	face	55471	0.90	2025-04-12 14:59:14	42.09723916666667	12.464275333333333
2025-04-12 14:59:15	face	57344	0.90	2025-04-12 14:59:15	42.09726533333333	12.4642665
2025-04-12 14:59:15	face	60720	0.90	2025-04-12 14:59:15	42.09726533333333	12.4642665
2025-04-12 14:59:16	face	60914	0.91	2025-04-12 14:59:15	42.09726533333333	12.4642665
2025-04-12 14:59:16	face	63215	0.90	2025-04-12 14:59:15	42.09726533333333	12.4642665
2025-04-12 14:59:16	face	63180	0.91	2025-04-12 14:59:15	42.09726533333333	12.4642665
2025-04-12 14:59:16	face	61180	0.90	2025-04-12 14:59:15	42.09726533333333	12.4642665
2025-04-12 14:59:16	face	56100	0.91	2025-04-12 14:59:15	42.09726533333333	12.4642665
2025-04-12 14:59:16	face	60490	0.90	2025-04-12 14:59:15	42.09726533333333	12.4642665
2025-04-12 14:59:16	face	63414	0.90	2025-04-12 14:59:16	42.097291	12.464258
2025-04-12 14:59:17	face	64736	0.90	2025-04-12 14:59:16	42.097291	12.464258
2025-04-12 14:59:17	face	60685	0.91	2025-04-12 14:59:16	42.097291	12.464258
2025-04-12 14:59:17	face	59212	0.91	2025-04-12 14:59:16	42.097291	12.464258
2025-04-12 14:59:17	face	67100	0.92	2025-04-12 14:59:16	42.097291	12.464258
2025-04-12 14:59:17	face	74240	0.91	2025-04-12 14:59:16	42.097291	12.464258
2025-04-12 14:59:17	face	70148	0.91	2025-04-12 14:59:16	42.097291	12.464258
2025-04-12 14:59:17	face	67480	0.91	2025-04-12 14:59:16	42.097291	12.464258
2025-04-12 14:59:17	face	68769	0.90	2025-04-12 14:59:17	42.097316	12.46425
2025-04-12 14:59:18	face	69825	0.91	2025-04-12 14:59:17	42.097316	12.46425
2025-04-12 14:59:18	face	71250	0.91	2025-04-12 14:59:17	42.097316	12.46425
2025-04-12 14:59:18	face	72037	0.92	2025-04-12 14:59:17	42.097316	12.46425
2025-04-12 14:59:18	face	67832	0.91	2025-04-12 14:59:17	42.097316	12.46425
2025-04-12 14:59:18	face	64625	0.91	2025-04-12 14:59:17	42.097316	12.46425
2025-04-12 14:59:18	face	62211	0.91	2025-04-12 14:59:17	42.097316	12.46425
2025-04-12 14:59:18	face	64664	0.91	2025-04-12 14:59:17	42.097316	12.46425
2025-04-12 14:59:19	face	63104	0.91	2025-04-12 14:59:18	42.09734016666667	12.464241666666666
2025-04-12 14:59:19	face	63143	0.92	2025-04-12 14:59:18	42.09734016666667	12.464241666666666
2025-04-12 14:59:19	face	65136	0.93	2025-04-12 14:59:18	42.09734016666667	12.464241666666666
2025-04-12 14:59:19	face	71176	0.92	2025-04-12 14:59:18	42.09734016666667	12.464241666666666
2025-04-12 14:59:19	face	72459	0.91	2025-04-12 14:59:18	42.09734016666667	12.464241666666666
2025-04-12 14:59:19	face	69540	0.93	2025-04-12 14:59:18	42.09734016666667	12.464241666666666
2025-04-12 14:59:19	face	73750	0.92	2025-04-12 14:59:18	42.09734016666667	12.464241666666666
2025-04-12 14:59:20	face	79910	0.93	2025-04-12 14:59:18	42.09734016666667	12.464241666666666
2025-04-12 14:59:20	face	76755	0.93	2025-04-12 14:59:20	42.09736433333333	12.464234
2025-04-12 14:59:20	face	73836	0.92	2025-04-12 14:59:20	42.09736433333333	12.464234
2025-04-12 14:59:20	face	73206	0.93	2025-04-12 14:59:20	42.09736433333333	12.464234
2025-04-12 14:59:20	face	80958	0.93	2025-04-12 14:59:20	42.09736433333333	12.464234
2025-04-12 14:59:20	face	76288	0.93	2025-04-12 14:59:20	42.09736433333333	12.464234
2025-04-12 14:59:20	face	73836	0.93	2025-04-12 14:59:20	42.09736433333333	12.464234
2025-04-12 14:59:20	face	72708	0.93	2025-04-12 14:59:20	42.09736433333333	12.464234
2025-04-12 14:59:21	face	71094	0.91	2025-04-12 14:59:20	42.09736433333333	12.464234
2025-04-12 14:59:21	face	74000	0.93	2025-04-12 14:59:21	42.097388	12.464225
2025-04-12 14:59:21	face	78822	0.92	2025-04-12 14:59:21	42.097388	12.464225
2025-04-12 14:59:21	face	74798	0.92	2025-04-12 14:59:21	42.097388	12.464225
2025-04-12 14:59:21	face	66640	0.91	2025-04-12 14:59:21	42.097388	12.464225
2025-04-12 14:59:21	face	65565	0.91	2025-04-12 14:59:21	42.097388	12.464225
2025-04-12 14:59:21	face	61104	0.93	2025-04-12 14:59:21	42.097388	12.464225
2025-04-12 14:59:22	face	57720	0.91	2025-04-12 14:59:21	42.097388	12.464225
2025-04-12 14:59:22	face	57720	0.91	2025-04-12 14:59:21	42.097388	12.464225
2025-04-12 14:59:22	face	59736	0.91	2025-04-12 14:59:21	42.097388	12.464225
2025-04-12 14:59:22	face	60609	0.91	2025-04-12 14:59:22	42.097582	12.4641475
2025-04-12 14:59:22	face	60342	0.92	2025-04-12 14:59:22	42.097582	12.4641475
2025-04-12 14:59:22	face	52364	0.91	2025-04-12 14:59:22	42.097582	12.4641475
2025-04-12 14:59:22	face	45080	0.91	2025-04-12 14:59:22	42.097582	12.4641475
2025-04-12 14:59:23	face	59400	0.92	2025-04-12 14:59:22	42.097582	12.4641475
2025-04-12 14:59:23	face	59890	0.92	2025-04-12 14:59:22	42.097582	12.4641475
2025-04-12 14:59:23	face	58203	0.92	2025-04-12 14:59:22	42.097582	12.4641475
2025-04-12 14:59:23	face	62560	0.91	2025-04-12 14:59:23	42.097608	12.464136833333333
2025-04-12 14:59:23	face	60609	0.92	2025-04-12 14:59:23	42.097608	12.464136833333333
2025-04-12 14:59:23	face	63020	0.91	2025-04-12 14:59:23	42.097608	12.464136833333333
2025-04-12 14:59:23	face	63294	0.95	2025-04-12 14:59:23	42.097608	12.464136833333333
2025-04-12 14:59:24	face	61290	0.95	2025-04-12 14:59:23	42.097608	12.464136833333333
2025-04-12 14:59:24	face	59890	0.91	2025-04-12 14:59:23	42.097608	12.464136833333333
2025-04-12 14:59:24	face	54684	0.92	2025-04-12 14:59:23	42.097608	12.464136833333333
2025-04-12 14:59:24	face	52398	0.92	2025-04-12 14:59:23	42.097608	12.464136833333333
2025-04-12 14:59:24	face	49266	0.93	2025-04-12 14:59:24	42.097634166666666	12.464128333333333
2025-04-12 14:59:24	face	46168	0.91	2025-04-12 14:59:24	42.097634166666666	12.464128333333333
2025-04-12 14:59:24	face	46400	0.92	2025-04-12 14:59:24	42.097634166666666	12.464128333333333
2025-04-12 14:59:24	face	53000	0.92	2025-04-12 14:59:24	42.097634166666666	12.464128333333333
